,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.92201724303827
2010-01-06,100.67036992313464
2010-01-07,100.14674112696082
2010-01-08,100.95725763960714
2010-01-11,100.50625737743285
2010-01-12,101.15991121359107
2010-01-13,101.26569455541129
2010-01-14,101.08139554020353
2010-01-15,100.8223774423838
2010-01-19,100.30740522302958
2010-01-20,100.76033215863399
2010-01-21,99.51843532704548
2010-01-22,100.74102817109798
2010-01-25,100.78239516026983
2010-01-26,100.72093277724223
2010-01-27,100.41833088853447
2010-01-28,100.54915727513965
2010-01-29,100.84034622194838
2010-02-01,100.73062409366949
2010-02-02,100.86280550168865
2010-02-03,100.90138136173603
2010-02-04,100.18512731219421
2010-02-05,100.48334996896082
2010-02-08,100.9236797574018
2010-02-09,100.65533207663042
2010-02-10,101.18519514673235
2010-02-11,101.38745711109847
2010-02-12,100.804043065207
2010-02-16,101.57448155405181
2010-02-17,101.3777838864182
2010-02-18,101.91639043205465
2010-02-19,101.75696346684354
2010-02-22,101.62853012371957
2010-02-23,101.12780865770307
2010-02-24,101.1295252154855
2010-02-25,100.98201190082769
2010-02-26,101.38481587143241
2010-03-01,101.58077041326061
2010-03-02,101.5258874407432
2010-03-03,101.41402430996195
2010-03-04,101.86142413689792
2010-03-05,101.88256333697167
2010-03-08,101.7838296035108
2010-03-09,101.20627684523663
2010-03-10,101.45004653132462
2010-03-11,101.17780173720394
2010-03-12,101.46563087743043
2010-03-15,101.15402281228656
2010-03-16,101.7657886533626
2010-03-17,101.94768410884413
2010-03-18,101.65087530726808
2010-03-19,101.7417423837825
2010-03-22,101.87251774731844
2010-03-23,101.73607459098375
2010-03-24,101.56711300138267
2010-03-25,102.20653377929452
2010-03-26,101.41021718627822
2010-03-29,101.90411517697129
2010-03-30,102.07101389907653
2010-03-31,101.80336756080844
2010-04-01,102.88737888643958
2010-04-05,102.42056863427517
2010-04-06,102.06847334029263
2010-04-07,102.35909764521008
2010-04-08,102.73167327727748
2010-04-09,102.7185608983385
2010-04-12,102.5679139412766
2010-04-13,102.50397989130789
2010-04-14,103.08629075468694
2010-04-15,103.15699190878986
2010-04-16,103.34158067209671
2010-04-19,102.76353673163821
2010-04-20,103.40359474868677
2010-04-21,103.42398130175295
2010-04-22,103.45976090817659
2010-04-23,102.75974260937113
2010-04-26,103.29576387066497
2010-04-27,103.6803280904388
2010-04-28,103.44662188618229
2010-04-29,103.39171644704186
2010-04-30,103.27022278305425
2010-05-03,103.29382719208711
2010-05-04,102.88183054887897
2010-05-05,103.52825138790406
2010-05-06,103.42984449710734
2010-05-07,104.58525188991663
2010-05-10,102.89609394415793
2010-05-11,103.42095539774314
2010-05-12,103.68751273610835
2010-05-13,103.72411152894918
2010-05-14,104.00911590939229
2010-05-17,103.53504138712674
2010-05-18,103.6630891688015
2010-05-19,103.49040175036478
2010-05-20,103.76158779227758
2010-05-21,104.07956067397134
2010-05-24,103.11950729142102
2010-05-25,103.4491621166589
2010-05-26,103.80885801106129
2010-05-27,104.10952368620228
2010-05-28,103.68186470211833
2010-06-01,104.12009977304629
2010-06-02,104.3826111148244
2010-06-03,104.24894595221318
2010-06-04,104.26534320269802
2010-06-07,103.21028925843267
2010-06-08,104.33376228337276
2010-06-09,104.42966676044074
2010-06-10,104.41186956363799
2010-06-11,104.40199602050875
2010-06-14,104.71071233918205
2010-06-15,104.87265807750455
2010-06-16,104.61473145364621
2010-06-17,104.62657410336408
2010-06-18,104.69583417565579
2010-06-21,105.2907342183756
2010-06-22,104.70014346844772
2010-06-23,104.95752174191428
2010-06-24,104.30110097944302
2010-06-25,104.09427741081457
2010-06-28,103.80115677454623
2010-06-29,104.32551511779651
2010-06-30,104.41587530584324
2010-07-01,104.40982327546556
2010-07-02,104.3809186686169
2010-07-06,104.63052453354419
2010-07-07,104.67214866059454
2010-07-08,105.55326835835024
2010-07-09,104.56083056564674
2010-07-12,104.11595044593862
2010-07-13,105.45959886561852
2010-07-14,104.49889740178887
2010-07-15,103.95129777407358
2010-07-16,104.19202572220298
2010-07-19,104.21840139374903
2010-07-20,104.46636979732247
2010-07-21,104.53054833439764
2010-07-22,104.89933483278
2010-07-23,104.48960623906841
2010-07-26,104.73002759019998
2010-07-27,103.8224979986178
2010-07-28,104.89700980093531
2010-07-29,104.60330913264971
2010-07-30,104.26534253923559
2010-08-02,104.39777568909241
2010-08-03,104.32289408502969
2010-08-04,103.75220921030437
2010-08-05,104.25140455612541
2010-08-06,104.35820761970622
2010-08-09,104.23939215761374
2010-08-10,104.31411232558841
2010-08-11,104.1162664252373
2010-08-12,104.49629703183035
2010-08-13,104.56199950367355
2010-08-16,104.5963671995846
2010-08-17,104.36726757435245
2010-08-18,104.62765480015976
2010-08-19,104.21064487975332
2010-08-20,104.62039367178788
2010-08-23,104.63312326142753
2010-08-24,104.67109299371327
2010-08-25,104.56127828514443
2010-08-26,104.61270587880975
2010-08-27,104.92702079273576
2010-08-30,104.62732270379071
2010-08-31,105.45408614105334
2010-09-01,105.25371059488033
2010-09-02,104.9598770637896
2010-09-03,105.2080968339559
2010-09-07,105.04179219700634
2010-09-08,105.7362137410686
2010-09-09,105.11148539934615
2010-09-10,105.65462203936252
2010-09-13,105.61595182275575
2010-09-14,105.66647963967525
2010-09-15,106.10532299813974
2010-09-16,105.74274990221694
2010-09-17,105.51182979456827
2010-09-20,105.5897765704317
2010-09-21,105.64880041400382
2010-09-22,106.9478174606766
2010-09-23,106.06714627137463
2010-09-24,105.38688810160875
2010-09-27,105.40295458017467
2010-09-28,105.22122598996653
2010-09-29,105.5540338526937
2010-09-30,105.59636374523495
2010-10-01,105.26513428751254
2010-10-04,105.76089860298944
2010-10-05,105.70620645022754
2010-10-06,105.38971658304693
2010-10-07,105.71900428884948
2010-10-08,105.8194122643027
2010-10-11,105.6715009975529
2010-10-12,105.71477387742468
2010-10-13,105.70368505062817
2010-10-14,105.61610087209488
2010-10-15,105.70178308240583
2010-10-18,105.66393040885292
2010-10-19,105.67644924202321
2010-10-20,105.49915770471226
2010-10-21,105.53913385841928
2010-10-22,105.46859861655203
2010-10-25,105.66666602745762
2010-10-26,105.73366935938242
2010-10-27,105.7166299160119
2010-10-28,106.00310150710867
2010-10-29,105.86341745825763
2010-11-01,105.82276107911345
2010-11-02,105.66928662488127
2010-11-03,105.13345273609028
2010-11-04,105.55116746777212
2010-11-05,105.81224205787785
2010-11-08,105.85549369655105
2010-11-09,105.8991088209981
2010-11-10,105.93681258513061
2010-11-11,105.7377401193099
2010-11-12,105.78341349047219
2010-11-15,105.94157717394297
2010-11-16,105.88144644223823
2010-11-17,105.7606493764943
2010-11-18,105.83165800720204
2010-11-19,105.93759787234245
2010-11-22,105.86143447567916
2010-11-23,105.86185138438101
2010-11-24,105.99722204240756
2010-11-26,105.36669652927552
2010-11-29,106.10314779328748
2010-11-30,105.6030656369297
2010-12-01,105.7088934144257
2010-12-02,105.51106270796413
2010-12-03,105.5431728915875
2010-12-06,105.5437634596246
2010-12-07,105.62510973778987
2010-12-08,105.55550787422605
2010-12-09,104.88220556165014
2010-12-10,105.78763328901917
2010-12-13,105.53591388909895
2010-12-14,105.65759000130264
2010-12-15,105.66227093328433
2010-12-16,105.79458059582775
2010-12-17,105.76912771887406
2010-12-20,105.59471609863594
2010-12-21,105.65655079667253
2010-12-22,105.68914343012905
2010-12-23,105.9773043575058
2010-12-27,105.59629069572296
2010-12-28,105.65015443481848
2010-12-29,105.41729817416928
2010-12-30,105.40293957124844
2010-12-31,105.37797174350891
2011-01-03,104.61963191549856
2011-01-04,105.43885267740734
2011-01-05,105.4324597283727
2011-01-06,105.45099059474533
2011-01-07,105.38257940086059
2011-01-10,105.46379240734443
2011-01-11,105.45064858914726
2011-01-12,105.22881172957865
2011-01-13,105.24681241191976
2011-01-14,104.75384248653829
2011-01-18,105.48688443458454
2011-01-19,105.28530678535286
2011-01-20,105.19188176292884
2011-01-21,105.11606308532717
2011-01-24,105.03507433556615
2011-01-25,104.46109863856506
2011-01-26,105.39730648588399
2011-01-27,105.35106402992888
2011-01-28,105.49217094866334
2011-01-31,105.16247182507755
2011-02-01,105.44560766850347
2011-02-02,105.47789916683999
2011-02-03,105.42447873480512
2011-02-04,105.3094159864291
2011-02-07,105.45869956394405
2011-02-08,105.81506622313003
2011-02-09,105.22921981460514
2011-02-10,105.58421330600504
2011-02-11,105.72426624980704
2011-02-14,105.60897786216371
2011-02-15,105.53088371745477
2011-02-16,105.65058283060557
2011-02-17,105.45461345542597
2011-02-18,105.4587364805525
2011-02-22,105.73401602058976
2011-02-23,105.60941522564988
2011-02-24,105.7302938655954
2011-02-25,105.2346121103982
2011-02-28,105.08781486677167
2011-03-01,105.40307861126935
2011-03-02,105.20736768979577
2011-03-03,104.98042193006
2011-03-04,105.29834015984069
2011-03-07,105.30340690985376
2011-03-08,105.09957646106942
2011-03-09,105.04720384895428
2011-03-10,105.3952037657216
2011-03-11,105.45647577945397
2011-03-14,105.50865246057558
2011-03-15,105.42790642984257
2011-03-16,105.47013671755357
2011-03-17,105.39647924297229
2011-03-18,105.49611420928059
2011-03-21,105.54198121765575
2011-03-22,104.70554512794433
2011-03-23,105.39955223215807
2011-03-24,105.51007282187962
2011-03-25,105.6487133773183
2011-03-28,105.62765419194692
2011-03-29,105.63447415902725
2011-03-30,105.86503726143208
2011-03-31,105.41136665333217
2011-04-01,105.50868887959786
2011-04-04,105.55157974606229
2011-04-05,105.5426491042884
2011-04-06,105.46037515084632
2011-04-07,105.41913279434932
2011-04-08,105.57214188150121
2011-04-11,105.48842956862784
2011-04-12,105.86139989688873
2011-04-13,105.54778904314024
2011-04-14,106.2343062004259
2011-04-15,105.19388362355733
2011-04-18,105.0449153794171
