,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.92201724303827
2010-01-06,101.6539623622054
2010-01-07,101.80871692894628
2010-01-08,103.09806485036698
2010-01-11,102.28545026696293
2010-01-12,102.12829190040796
2010-01-13,102.1597959275126
2010-01-14,102.22684079077979
2010-01-15,102.15930230067917
2010-01-19,102.15930230067917
2010-01-20,101.87204649813853
2010-01-21,99.57880609807009
2010-01-22,98.92121415488528
2010-01-25,99.29231338270239
2010-01-26,98.40495645715042
2010-01-27,97.73580748314969
2010-01-28,98.0000570942531
2010-01-29,97.31977245674432
2010-02-01,97.9091716784217
2010-02-02,97.9091716784217
2010-02-03,98.02920377856006
2010-02-04,96.87156797368296
2010-02-05,95.68662200813547
2010-02-08,95.82590674478611
2010-02-09,94.69372389224797
2010-02-10,95.26665782970217
2010-02-11,95.64198367246064
2010-02-12,95.34712045462175
2010-02-16,96.53480653509729
2010-02-17,96.53480653509729
2010-02-18,96.90161178402988
2010-02-19,96.60308594016622
2010-02-22,96.80307525018232
2010-02-23,96.47140518972928
2010-02-24,96.7632064792934
2010-02-25,96.350021388585
2010-02-26,96.86697157711458
2010-03-01,97.31477315478763
2010-03-02,97.98850698453082
2010-03-03,97.98850698453082
2010-03-04,98.2613619284472
2010-03-05,98.65661610897556
2010-03-08,99.00151194727077
2010-03-09,98.7743993026498
2010-03-10,99.34690478470588
2010-03-11,99.1728356673466
2010-03-12,99.20423978693564
2010-03-15,99.12235164530965
2010-03-16,99.662026833419
2010-03-17,99.662026833419
2010-03-18,99.7783315217101
2010-03-19,100.35734670359062
2010-03-22,100.40008256880432
2010-03-23,100.72910604517017
2010-03-24,100.68231084115456
2010-03-25,101.15761959407331
2010-03-26,100.95494695195185
2010-03-29,101.26974928985737
2010-03-30,101.36225462928698
2010-03-31,101.36225462928698
2010-04-01,102.01325437308422
2010-04-05,103.15539714900896
2010-04-06,103.24088343123752
2010-04-07,103.12099772913926
2010-04-08,103.93747251867573
2010-04-09,104.46424378183576
2010-04-12,104.79443046249546
2010-04-13,104.9029980027441
2010-04-14,106.11987698785144
2010-04-15,106.11987698785144
2010-04-16,106.67058423485565
2010-04-19,106.09339313439447
2010-04-20,106.46138987473553
2010-04-21,107.01510200729453
2010-04-22,106.57917355463329
2010-04-23,105.66765323676974
2010-04-26,106.07134292690952
2010-04-27,106.58571323902648
2010-04-28,106.08259065363475
2010-04-29,106.08259065363475
2010-04-30,105.91166969195686
2010-05-03,105.14154878911324
2010-05-04,104.81404907569456
2010-05-05,105.90530940636384
2010-05-06,106.23035941729945
2010-05-07,106.86616533048996
2010-05-10,106.20039458000542
2010-05-11,106.0877780137567
2010-05-12,105.96206603747144
2010-05-13,105.96206603747144
2010-05-14,106.69283380391093
2010-05-17,106.6787232944943
2010-05-18,106.87626862774854
2010-05-19,106.60428898924111
2010-05-20,107.21280670675579
2010-05-21,108.42984657225509
2010-05-24,107.57354101210574
2010-05-25,107.51512418253122
2010-05-26,107.74024372301238
2010-05-27,107.74024372301238
2010-05-28,107.59539731382696
2010-06-01,108.73026892603593
2010-06-02,108.31706911855862
2010-06-03,109.18136751533739
2010-06-04,108.47729507710439
2010-06-07,108.36820381810267
2010-06-08,108.4057042918719
2010-06-09,108.98504900032609
2010-06-10,109.95591272515864
2010-06-11,109.95591272515864
2010-06-14,110.39151480501279
2010-06-15,111.66924183935008
2010-06-16,111.72700180675797
2010-06-17,112.08141561259887
2010-06-18,113.18960943892458
2010-06-21,114.64463326163903
2010-06-22,114.7632402852486
2010-06-23,114.88361133370356
2010-06-24,113.99901137425462
2010-06-25,113.99901137425462
2010-06-28,113.31012791040281
2010-06-29,111.75582488773003
2010-06-30,111.59733746182654
2010-07-01,111.07920743403899
2010-07-02,110.91905570270768
2010-07-06,110.54844519761124
2010-07-07,111.44840626425542
2010-07-08,113.1787551899083
2010-07-09,113.87659481732865
2010-07-12,113.87659481732865
2010-07-13,115.76642206247904
2010-07-14,115.91920598471053
2010-07-15,115.01719355371542
2010-07-16,114.24950265116968
2010-07-19,114.7937356294975
2010-07-20,116.03336608321369
2010-07-21,116.96731970834938
2010-07-22,119.47327663048009
2010-07-23,120.32215035315632
2010-07-26,120.32215035315632
2010-07-27,119.9107499131335
2010-07-28,120.5688003988007
2010-07-29,118.9738270815997
2010-07-30,119.56882703970328
2010-08-02,120.02786154942649
2010-08-03,120.27021417668725
2010-08-04,120.16632770603736
2010-08-05,118.9753217882786
2010-08-06,119.22810140807009
2010-08-09,119.22810140807009
2010-08-10,119.26998368346692
2010-08-11,118.66308470913543
2010-08-12,118.65116254969912
2010-08-13,118.92747401326625
2010-08-16,119.18679401844999
2010-08-17,118.81819845495168
2010-08-18,119.19083161002241
2010-08-19,118.55319374705894
2010-08-20,118.60446198038717
2010-08-23,118.60446198038717
2010-08-24,118.84475052558555
2010-08-25,119.14507854149294
2010-08-26,119.69166363383877
2010-08-27,120.72023970944272
2010-08-30,120.17481807995398
2010-08-31,121.08548090517552
2010-09-01,121.76154077596316
2010-09-02,121.9033841622666
2010-09-03,122.28556403251056
2010-09-07,122.28556403251056
2010-09-08,122.60447212509135
2010-09-09,122.71141221020865
2010-09-10,123.24189917974249
2010-09-13,123.67922252826831
2010-09-14,123.99642376309316
2010-09-15,124.23231834758744
2010-09-16,123.36841352984689
2010-09-17,124.46785730470683
2010-09-20,125.91257739219066
2010-09-21,125.91257739219066
2010-09-22,127.38966848956481
2010-09-23,128.03449951178237
2010-09-24,127.46926759843714
2010-09-27,127.8289299277373
2010-09-28,127.55274435208726
2010-09-29,127.87162825549991
2010-09-30,127.85183712752948
2010-10-01,127.34064343974786
2010-10-04,128.13853946311573
2010-10-05,128.13853946311573
2010-10-06,127.67711237765769
2010-10-07,126.50741241491264
2010-10-08,126.30623224395701
2010-10-11,126.27528609064211
2010-10-12,126.78609139418903
2010-10-13,126.79273177561713
2010-10-14,126.16145311068762
2010-10-15,126.58378677554462
2010-10-18,127.74738580443325
2010-10-19,127.74738580443325
2010-10-20,127.47509318530342
2010-10-21,127.19544043294489
2010-10-22,127.503286599533
2010-10-25,127.49185523406014
2010-10-26,127.88244967434265
2010-10-27,127.31282354132645
2010-10-28,127.5486230971279
2010-10-29,127.91425435550748
2010-11-01,127.55575905671317
2010-11-02,127.55575905671317
2010-11-03,126.6375197249266
2010-11-04,126.51327465334826
2010-11-05,126.31279079111417
2010-11-08,125.98316471546751
2010-11-09,126.68159687222075
2010-11-10,126.82301643501187
2010-11-11,126.93298459215455
2010-11-12,126.49859315763284
2010-11-15,126.40692117314174
2010-11-16,126.40692117314174
2010-11-17,125.93525164102911
2010-11-18,125.90655732747032
2010-11-19,125.79224099407446
2010-11-22,126.26896522197762
2010-11-23,125.99670939474402
2010-11-24,126.12538303606901
2010-11-26,125.66290661170716
2010-11-29,125.96256824747881
2010-11-30,126.17710525281895
2010-12-01,126.17710525281895
2010-12-02,125.88026414484774
2010-12-03,125.78607763476826
2010-12-06,126.04894493609615
2010-12-07,126.22959264694633
2010-12-08,125.91634785649083
2010-12-09,125.09658454099689
2010-12-10,125.53339754508877
2010-12-13,126.02741729711143
2010-12-14,125.95154899241196
2010-12-15,125.95154899241196
2010-12-16,126.3317933029762
2010-12-17,127.11359986767359
2010-12-20,127.09390308793994
2010-12-21,127.19861107659561
2010-12-22,127.30672320141997
2010-12-23,127.42386314163689
2010-12-27,127.43094965711047
2010-12-28,127.66125441263938
2010-12-29,127.28996022640307
2010-12-30,127.28996022640307
2010-12-31,127.18675366182592
2011-01-03,125.97170320326607
2011-01-04,126.16862805419443
2011-01-05,125.55126029595218
2011-01-06,125.20880717297234
2011-01-07,124.66195975261151
2011-01-10,124.30507035624048
2011-01-11,123.55874214892589
2011-01-12,123.83209141453248
2011-01-13,123.83209141453248
2011-01-14,122.83747188636647
2011-01-18,123.90948187828789
2011-01-19,124.77756356776656
2011-01-20,125.13826984517496
2011-01-21,126.07959584542465
2011-01-24,126.38673159035511
2011-01-25,125.64786700948403
2011-01-26,125.55925709900512
2011-01-27,125.6040626685684
2011-01-28,125.6040626685684
2011-01-31,125.19788828640098
2011-02-01,125.12678133539461
2011-02-02,125.7266904575223
2011-02-03,127.70883106965628
2011-02-04,127.71712329494225
2011-02-07,127.4735738587361
2011-02-08,128.62432840657976
2011-02-09,128.24387644908967
2011-02-10,128.70513299623124
2011-02-11,128.70513299623124
2011-02-14,127.88635915049211
2011-02-15,128.19377051503997
2011-02-16,128.38319930865472
2011-02-17,128.3478009694511
2011-02-18,128.5323314147303
2011-02-22,129.78975893516503
2011-02-23,130.04970040950724
2011-02-24,130.8516843295039
2011-02-25,129.57803875800553
2011-02-28,129.57803875800553
2011-03-01,129.85124473043956
2011-03-02,129.860506943219
2011-03-03,129.53325023909068
2011-03-04,130.31547408149592
2011-03-07,130.53863356210803
2011-03-08,130.226204408522
2011-03-09,129.45903136037202
2011-03-10,130.20200544571216
2011-03-11,130.22578362341267
2011-03-14,130.22578362341267
2011-03-15,129.96875627574158
2011-03-16,130.19972032222697
2011-03-17,129.9052855980335
2011-03-18,130.1819573634356
2011-03-21,129.3940345058576
2011-03-22,127.77147810374292
2011-03-23,127.7386930535033
2011-03-24,127.92626144365228
2011-03-25,129.32744559429148
2011-03-28,129.32744559429148
2011-03-29,129.20978245996017
2011-03-30,129.86872450586816
2011-03-31,129.34854194829109
2011-04-01,128.89041817541184
2011-04-04,128.76139042734872
2011-04-05,128.65993423339717
2011-04-06,128.39552328680242
2011-04-07,127.82653165008179
2011-04-08,127.89895340533236
2011-04-11,127.89895340533236
2011-04-12,128.40080206807102
2011-04-13,128.01773917781856
2011-04-14,128.97067261420892
2011-04-15,128.0654900161034
2011-04-18,128.22956619711468
