,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.44773661848672
2010-01-06,100.54748627779401
2010-01-07,100.55907799828937
2010-01-08,100.78715299419407
2010-01-11,100.73577925899822
2010-01-12,100.79297592684625
2010-01-13,100.79705063454978
2010-01-14,100.7749746284652
2010-01-15,100.79659584432915
2010-01-19,100.85368461792935
2010-01-20,100.44515396941988
2010-01-21,100.1590062214184
2010-01-22,100.12390046882858
2010-01-25,100.14561257157959
2010-01-26,100.15387525842596
2010-01-27,100.0881999737619
2010-01-28,100.02127413160126
2010-01-29,99.79247317495023
2010-02-01,99.98477832938727
2010-02-02,100.0590066476264
2010-02-03,99.94502891385564
2010-02-04,99.5954589506887
2010-02-05,99.26730453342144
2010-02-08,99.29046342907502
2010-02-09,99.27637038516195
2010-02-10,99.34310082644244
2010-02-11,99.72459574398793
2010-02-12,99.75699408342186
2010-02-16,100.09907047695029
2010-02-17,100.04085318178133
2010-02-18,100.14546500701455
2010-02-19,100.11372064903767
2010-02-22,100.21070651511944
2010-02-23,100.29450798018159
2010-02-24,100.37792901087755
2010-02-25,100.05777788945879
2010-02-26,100.33265623704418
2010-03-01,100.64217445850801
2010-03-02,100.69036576403583
2010-03-03,100.69480212831702
2010-03-04,100.71309572006959
2010-03-05,100.81151859290208
2010-03-08,100.85984772727967
2010-03-09,100.80335232718521
2010-03-10,100.68475958391655
2010-03-11,100.77857105463683
2010-03-12,100.97580449109054
2010-03-15,100.98316952303009
2010-03-16,101.12552045211045
2010-03-17,101.15974169110856
2010-03-18,101.15507223803716
2010-03-19,101.38451922953693
2010-03-22,101.38043009087511
2010-03-23,101.30107388066038
2010-03-24,101.27167117536318
2010-03-25,101.31549540237089
2010-03-26,101.34075215734588
2010-03-29,101.41616732815896
2010-03-30,101.54185437648196
2010-03-31,101.47537682211063
2010-04-01,101.51184395374055
2010-04-05,101.70451105413707
2010-04-06,102.00158044594802
2010-04-07,102.23086536093189
2010-04-08,102.13267611980552
2010-04-09,102.0250479223457
2010-04-12,102.03032273389941
2010-04-13,102.13605546952851
2010-04-14,101.96879607153288
2010-04-15,101.93662946095532
2010-04-16,102.58907367617788
2010-04-19,102.48393100091378
2010-04-20,102.56880965942369
2010-04-21,102.86116163804473
2010-04-22,102.80342996127601
2010-04-23,102.62844014027888
2010-04-26,102.53898619348836
2010-04-27,103.1379087090899
2010-04-28,103.25740571023321
2010-04-29,103.18749820020707
2010-04-30,102.88612599542962
2010-05-03,102.81278274864428
2010-05-04,102.88584819072295
2010-05-05,102.89056243002248
2010-05-06,102.87969159118872
2010-05-07,103.07020808088693
2010-05-10,103.13370235888722
2010-05-11,103.18581140807512
2010-05-12,103.10154757056081
2010-05-13,103.18861181166542
2010-05-14,103.1820506902708
2010-05-17,103.24140328246644
2010-05-18,103.44012276014291
2010-05-19,103.60360207338067
2010-05-20,103.81091564478477
2010-05-21,103.9639423954891
2010-05-24,104.08489205394152
2010-05-25,104.09522854834448
2010-05-26,104.2993261292941
2010-05-27,104.2993261292941
2010-05-28,104.4609204786304
2010-06-01,104.71466241112181
2010-06-02,104.72631785480172
2010-06-03,104.7292346397611
2010-06-04,104.717023765283
2010-06-07,104.43798870145655
2010-06-08,104.28238482687082
2010-06-09,104.4220121756548
2010-06-10,104.53331381030766
2010-06-11,104.54037393863318
2010-06-14,104.74452340173461
2010-06-15,104.7091331392831
2010-06-16,104.77717289762
2010-06-17,104.77717289762
2010-06-18,104.77717289762
2010-06-21,105.09741063973685
2010-06-22,105.13509006162296
2010-06-23,105.05435942697018
2010-06-24,105.05435942697018
2010-06-25,105.05435942697018
2010-06-28,105.27035300848924
2010-06-29,105.20236544731736
2010-06-30,105.26650015812498
2010-07-01,105.24819247028259
2010-07-02,105.24289031839572
2010-07-06,105.2986249939432
2010-07-07,105.5648865252238
2010-07-08,105.7047043665178
2010-07-09,105.7278699991705
2010-07-12,105.7278699991705
2010-07-13,105.79407460921655
2010-07-14,105.81252060155138
2010-07-15,105.7615990747408
2010-07-16,105.75474634549985
2010-07-19,105.69788938522669
2010-07-20,105.29742362007877
2010-07-21,105.61568595443654
2010-07-22,105.73177765087517
2010-07-23,105.56132329097998
2010-07-26,105.5367389082468
2010-07-27,105.62334027076255
2010-07-28,105.76977938100468
2010-07-29,105.57741964000522
2010-07-30,105.61739571282386
2010-08-02,105.57738257129475
2010-08-03,106.41444679280144
2010-08-04,106.16633620367347
2010-08-05,106.24978338741587
2010-08-06,106.4368830267714
2010-08-09,106.5831755474472
2010-08-10,106.26736510539006
2010-08-11,106.20980696843925
2010-08-12,106.22175346158762
2010-08-13,106.23950954877635
2010-08-16,106.27312629999327
2010-08-17,106.35549876971525
2010-08-18,106.28527455084516
2010-08-19,106.09291593188735
2010-08-20,106.09253597184156
2010-08-23,106.09684994144752
2010-08-24,106.01111302647287
2010-08-25,105.87705828988862
2010-08-26,105.93868594576851
2010-08-27,106.06542473249452
2010-08-30,106.02703375423965
2010-08-31,106.25335446672531
2010-09-01,106.21019892563454
2010-09-02,106.2602664377772
2010-09-03,106.12288043121373
2010-09-07,106.08456677449404
2010-09-08,105.82710231942949
2010-09-09,105.78959940524543
2010-09-10,106.05463255075925
2010-09-13,106.03207060497567
2010-09-14,106.06119258998108
2010-09-15,106.40332134651365
2010-09-16,106.44120929017008
2010-09-17,106.68395523019853
2010-09-20,106.74253236886811
2010-09-21,106.74877713685949
2010-09-22,106.82648595600615
2010-09-23,106.61161824124044
2010-09-24,106.60412954184277
2010-09-27,106.66432272212285
2010-09-28,106.64054158005277
2010-09-29,106.6653207592152
2010-09-30,106.6869932245517
2010-10-01,106.6732597265206
2010-10-04,106.67641299526994
2010-10-05,106.47704385376204
2010-10-06,106.11638964996668
2010-10-07,105.97193456798558
2010-10-08,106.0495459792901
2010-10-11,106.05874968413288
2010-10-12,106.11118531546502
2010-10-13,106.11117118407367
2010-10-14,106.00686232037454
2010-10-15,105.88241941017053
2010-10-18,105.96810514602893
2010-10-19,106.0723565327384
2010-10-20,105.832643301784
2010-10-21,105.90700381365924
2010-10-22,106.42094610864149
2010-10-25,106.40258562376023
2010-10-26,106.410004363845
2010-10-27,106.62591928950305
2010-10-28,106.54985875081694
2010-10-29,106.56263190922333
2010-11-01,106.68712723042533
2010-11-02,106.55861487614492
2010-11-03,106.11475218405238
2010-11-04,106.20598715833924
2010-11-05,106.2173438867254
2010-11-08,106.16824202836129
2010-11-09,106.35756342819745
2010-11-10,106.25380290231115
2010-11-11,106.20160974673456
2010-11-12,106.26398479919078
2010-11-15,106.29700912358244
2010-11-16,106.2005784976921
2010-11-17,105.79984580337602
2010-11-18,105.79425189407092
2010-11-19,105.6444879867836
2010-11-22,105.59642592193003
2010-11-23,105.52222810846877
2010-11-24,105.54544890452105
2010-11-26,105.5027392587953
2010-11-29,105.4687320666572
2010-11-30,105.46227977814365
2010-12-01,105.62206635051388
2010-12-02,105.30135239885506
2010-12-03,105.2256390558081
2010-12-06,105.3145684711511
2010-12-07,105.25941909595429
2010-12-08,105.20076692144919
2010-12-09,104.63851550244921
2010-12-10,105.05471298734679
2010-12-13,105.25070319893283
2010-12-14,105.12680848003546
2010-12-15,105.22023342971735
2010-12-16,105.17522138002496
2010-12-17,105.02714065468562
2010-12-20,105.036916233327
2010-12-21,105.08655932847495
2010-12-22,105.23550503553146
2010-12-23,105.28741280884678
2010-12-27,105.34478069930624
2010-12-28,105.4677660602375
2010-12-29,105.46050183394783
2010-12-30,105.40081295816238
2010-12-31,105.38432298743037
2011-01-03,105.71700870199325
2011-01-04,105.74209105292672
2011-01-05,105.580717851407
2011-01-06,105.55523293579942
2011-01-07,105.74951992737508
2011-01-10,106.01098530688547
2011-01-11,106.00458115159954
2011-01-12,106.07275862285482
2011-01-13,106.04983957735485
2011-01-14,105.89020168215005
2011-01-18,106.10254590861973
2011-01-19,106.09296826810663
2011-01-20,105.88142223212242
2011-01-21,105.78065634367664
2011-01-24,105.63128192254177
2011-01-25,104.7371608614061
2011-01-26,104.81049840970294
2011-01-27,104.92173610390728
2011-01-28,105.00499863566004
2011-01-31,104.84310525685295
2011-02-01,104.69520828062349
2011-02-02,104.84437856106294
2011-02-03,105.06151593102663
2011-02-04,105.11407983739998
2011-02-07,105.21661138436231
2011-02-08,105.402081527351
2011-02-09,105.37791163432162
2011-02-10,105.39909232973876
2011-02-11,105.36411988141003
2011-02-14,105.21689902315275
2011-02-15,105.17366788554534
2011-02-16,105.34149449947115
2011-02-17,105.55855256770832
2011-02-18,105.57896836394863
2011-02-22,105.77837831233474
2011-02-23,105.8211134158209
2011-02-24,105.90130966210367
2011-02-25,105.89628297921146
2011-02-28,105.81033566729938
2011-03-01,105.79631968915356
2011-03-02,105.616239024164
2011-03-03,105.54144825200181
2011-03-04,105.6991167979492
2011-03-07,105.72538232006819
2011-03-08,105.54648887424682
2011-03-09,105.47355252009228
2011-03-10,105.649023221568
2011-03-11,105.41432657191555
2011-03-14,105.4444151270584
2011-03-15,105.42458964421168
2011-03-16,105.475642839915
2011-03-17,105.49829338294323
2011-03-18,105.54187069523387
2011-03-21,105.44866131251379
2011-03-22,105.10389869490722
2011-03-23,104.93968726943642
2011-03-24,104.96450105825757
2011-03-25,105.138116466645
2011-03-28,105.13094295630599
2011-03-29,104.96087569729436
2011-03-30,104.97970233316323
2011-03-31,105.02230302504091
2011-04-01,105.00884666770034
2011-04-04,104.92007130686709
2011-04-05,104.75876448524485
2011-04-06,104.4865712185508
2011-04-07,104.50855161272965
2011-04-08,104.50308462487916
2011-04-11,104.47461594442736
2011-04-12,104.56298266241225
2011-04-13,104.57864983310962
2011-04-14,104.9409601545179
2011-04-15,104.83323782511106
2011-04-18,104.81211993169772
