Date,Pair1,Pair2,Correlation,TopQuantileCorr1,TopQuantileCorr2,LowBoundCorr,TopQuantileCorrAllClusters,GIC_sector
2010-01-04,LEN,PHM,0.8061911172971629,0.5718317126928503,0.5397209265045767,0.5718317126928503,0.7755573083556178,Consumer Discretionary
2010-01-04,LVS,WYNN,0.7943808901267012,0.5091314441988903,0.5018868422124761,0.5718317126928503,0.7755573083556178,Consumer Discretionary
2010-01-04,MGM,WYNN,0.7780711058950283,0.5128975028744918,0.5018868422124761,0.5718317126928503,0.7755573083556178,Consumer Discretionary
2010-01-04,APA,SLB,0.785438173801092,0.7616723691465946,0.8000962678485991,0.7851905939824418,0.7755573083556178,Energy
2010-01-04,EQT,WMB,0.7878261476174773,0.7594351322474182,0.7794061221662549,0.7851905939824418,0.7755573083556178,Energy
2010-01-04,HAL,SLB,0.8220834089198595,0.7706161218670048,0.8000962678485991,0.7851905939824418,0.7755573083556178,Energy
2010-01-04,AFL,MET,0.8021594845891,0.7026763872559342,0.7125447737520006,0.7026763872559342,0.7755573083556178,Financials
2010-01-04,HIG,PRU,0.7970465387667258,0.6975869727807491,0.7114616337633531,0.7026763872559342,0.7755573083556178,Financials
2010-01-04,PFG,PRU,0.8043479688023658,0.698720685332259,0.7114616337633531,0.7026763872559342,0.7755573083556178,Financials
2010-01-04,DAL,UAL,0.7885662844607028,0.37986069875512024,0.3980173940086592,0.6083997787682752,0.7755573083556178,Industrials
2010-01-04,KLAC,LRCX,0.7841525142567708,0.6160638849604977,0.6247772112710662,0.6246246565910513,0.7755573083556178,Information Technology
2010-01-04,AVB,EQR,0.8584175142003889,0.851493902338188,0.860636539320058,0.8579373800237181,0.7755573083556178,Real Estate
2010-01-04,BXP,EQR,0.872507422963216,0.8568125844026122,0.860636539320058,0.8579373800237181,0.7755573083556178,Real Estate
2010-01-04,BXP,SPG,0.8996313962819866,0.8568125844026122,0.8418751376614351,0.8579373800237181,0.7755573083556178,Real Estate
2010-01-04,DOC,VTR,0.8604154048050101,0.8384096533476612,0.8104719976713363,0.8579373800237181,0.7755573083556178,Real Estate
2010-01-04,EQR,SPG,0.8695126397987343,0.860636539320058,0.8418751376614351,0.8579373800237181,0.7755573083556178,Real Estate
