Date,Pair1,Pair2,Correlation,TopQuantileCorr1,TopQuantileCorr2,LowBoundCorr,TopQuantileCorrAllClusters,GIC_sector
2010-01-04,LEN,PHM,0.7878225460262155,0.587097925956249,0.581630709720038,0.587097925956249,0.7867792319496947,Consumer Discretionary
2010-01-04,EQT,WMB,0.8194287508044434,0.7896364732104204,0.8001754551158249,0.7996930888897426,0.7867792319496947,Energy
2010-01-04,HAL,SLB,0.8331899833135321,0.7932766675898192,0.8070179351280198,0.7996930888897426,0.7867792319496947,Energy
2010-01-04,AFL,MET,0.7979397362659084,0.7159895689445464,0.7400354037734196,0.7367984179865719,0.7867792319496947,Financials
2010-01-04,MET,PFG,0.8123119623507071,0.7400354037734196,0.74037867549147,0.7367984179865719,0.7867792319496947,Financials
2010-01-04,MET,PRU,0.8184265843052794,0.7400354037734196,0.7367984179865719,0.7367984179865719,0.7867792319496947,Financials
2010-01-04,PFG,PRU,0.8366102602052423,0.74037867549147,0.7367984179865719,0.7367984179865719,0.7867792319496947,Financials
2010-01-04,CSX,NSC,0.8397735936681506,0.5636297602756631,0.5639638110259236,0.6626677447970392,0.7867792319496947,Industrials
2010-01-04,CSX,UNP,0.7990080195836563,0.5636297602756631,0.5623765364515925,0.6626677447970392,0.7867792319496947,Industrials
2010-01-04,NSC,UNP,0.7907806694841605,0.5639638110259236,0.5623765364515925,0.6626677447970392,0.7867792319496947,Industrials
2010-01-04,AVB,ESS,0.8743137004871081,0.8612089056785179,0.8194558227428951,0.8736357098773269,0.7867792319496947,Real Estate
2010-01-04,BXP,SPG,0.9077635647687079,0.8667302760463396,0.874535094643894,0.8736357098773269,0.7867792319496947,Real Estate
2010-01-04,DOC,VTR,0.8804845459363857,0.8345317936068194,0.8340534935452183,0.8736357098773269,0.7867792319496947,Real Estate
2010-01-04,EQR,SPG,0.8781326337101626,0.8670367697318966,0.874535094643894,0.8736357098773269,0.7867792319496947,Real Estate
2010-01-04,PLD,SPG,0.8736357098773269,0.8574420650236059,0.874535094643894,0.8736357098773269,0.7867792319496947,Real Estate
2010-01-11,LEN,PHM,0.7954244185235243,0.5748136180364194,0.5769829268464743,0.5782606590600632,0.7909194802529589,Consumer Discretionary
2010-01-11,EQT,WMB,0.8132820918984176,0.793209370379828,0.7964782232006002,0.7981738282254048,0.7909194802529589,Energy
2010-01-11,HAL,SLB,0.8275204767942788,0.7841574795532015,0.8027645096112727,0.7981738282254048,0.7909194802529589,Energy
2010-01-11,MRO,OXY,0.7983622287837164,0.7911012104070477,0.7901856558298513,0.7981738282254048,0.7909194802529589,Energy
2010-01-11,AFL,MET,0.7994733991303401,0.7228219873119518,0.7423998831765086,0.7423998831765086,0.7909194802529589,Financials
2010-01-11,MET,PFG,0.8190685269062216,0.7423998831765086,0.7443196717562169,0.7423998831765086,0.7909194802529589,Financials
2010-01-11,MET,PRU,0.8312117806589713,0.7423998831765086,0.7456632566606597,0.7423998831765086,0.7909194802529589,Financials
2010-01-11,PFG,PRU,0.8364448980306587,0.7443196717562169,0.7456632566606597,0.7423998831765086,0.7909194802529589,Financials
2010-01-11,CSX,NSC,0.8419604006365515,0.570101150666449,0.5572798675844796,0.6609779949714791,0.7909194802529589,Industrials
2010-01-11,CSX,UNP,0.8030928000459729,0.570101150666449,0.5604818477991867,0.6609779949714791,0.7909194802529589,Industrials
2010-01-11,NSC,UNP,0.7915282848404728,0.5572798675844796,0.5604818477991867,0.6609779949714791,0.7909194802529589,Industrials
2010-01-11,AVB,ESS,0.8737731238053693,0.859422084028096,0.8204427785168308,0.8710566785980287,0.7909194802529589,Real Estate
2010-01-11,BXP,PSA,0.8714266451693713,0.8635351341925708,0.834090466295133,0.8710566785980287,0.7909194802529589,Real Estate
2010-01-11,BXP,SPG,0.9040300503790835,0.8635351341925708,0.8719206240866183,0.8710566785980287,0.7909194802529589,Real Estate
2010-01-11,DOC,VTR,0.8782765705144719,0.8287114331451344,0.8333373736099776,0.8710566785980287,0.7909194802529589,Real Estate
2010-01-11,EQR,SPG,0.8788294273735086,0.8646218389716733,0.8719206240866183,0.8710566785980287,0.7909194802529589,Real Estate
2010-01-19,LEN,PHM,0.792391298738772,0.5754539027637894,0.5722559700878744,0.566354255848842,0.7821271682277978,Consumer Discretionary
2010-01-19,EQT,WMB,0.7849718107460855,0.7795842682056756,0.7694843582828553,0.7846166126269978,0.7821271682277978,Energy
2010-01-19,HAL,SLB,0.8185543930469947,0.7687209152892036,0.7905690172278802,0.7846166126269978,0.7821271682277978,Energy
2010-01-19,MRO,OXY,0.7956814238653147,0.7814198295552082,0.7791979519147602,0.7846166126269978,0.7821271682277978,Energy
2010-01-19,AFL,MET,0.7864466293595819,0.7090905643178074,0.7121063504782573,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,GL,MET,0.783630908175655,0.686172096726491,0.7121063504782573,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,GL,PRU,0.7823930849173226,0.686172096726491,0.7357227751460113,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,MET,PFG,0.8068405666645255,0.7121063504782573,0.7301721112080395,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,MET,PRU,0.8128737024690551,0.7121063504782573,0.7357227751460113,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,PFG,PRU,0.8364510067079306,0.7301721112080395,0.7357227751460113,0.7127675770556824,0.7821271682277978,Financials
2010-01-19,CSX,NSC,0.8263366466617103,0.5588898607363885,0.5291657802387035,0.6418482818833069,0.7821271682277978,Industrials
