Date,Pair1,Pair2,Correlation,TopQuantileCorr1,TopQuantileCorr2,LowBoundCorr,TopQuantileCorrAllClusters,GIC_sector
2010-01-04,EQT,WMB,0.8154778902464784,0.7955190392026267,0.7953329712629863,0.8025499664446388,0.7883701729165189,Energy
2010-01-04,HAL,SLB,0.8280243054537153,0.7850046449461845,0.8033311805826402,0.8025499664446388,0.7883701729165189,Energy
2010-01-04,MRO,OXY,0.8063551305915725,0.7946635106377831,0.793987968728491,0.8025499664446388,0.7883701729165189,Energy
2010-01-04,AFL,MET,0.8034765655424424,0.7223884235890876,0.7414893473365988,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,GL,MET,0.7917007187462541,0.7003936599515352,0.7414893473365988,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,HIG,PRU,0.7904053672061652,0.7003441627572778,0.7456034900126782,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,MET,PFG,0.8157110218632458,0.7414893473365988,0.7424768369188317,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,MET,PRU,0.8328491426664486,0.7414893473365988,0.7456034900126782,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,PFG,PRU,0.8422696229333878,0.7424768369188317,0.7456034900126782,0.7414893473365988,0.7883701729165189,Financials
2010-01-04,CSX,NSC,0.8333998884433891,0.571603824073932,0.5502597618047124,0.6532936793762596,0.7883701729165189,Industrials
2010-01-04,CSX,UNP,0.7894364288838428,0.571603824073932,0.55607752994717,0.6532936793762596,0.7883701729165189,Industrials
2010-01-04,AVB,ESS,0.8743971439250187,0.8590328448341213,0.8172564601485515,0.8704084833654618,0.7883701729165189,Real Estate
2010-01-04,BXP,SPG,0.90680279511542,0.8604975140828909,0.8720320791310899,0.8704084833654618,0.7883701729165189,Real Estate
2010-01-04,DOC,VTR,0.8759179846584231,0.8342504529831394,0.8318729065655521,0.8704084833654618,0.7883701729165189,Real Estate
2010-01-04,EQR,SPG,0.8761566129891265,0.8626838674442736,0.8720320791310899,0.8704084833654618,0.7883701729165189,Real Estate
2010-01-04,PLD,SPG,0.8710009456665808,0.8510753694394343,0.8720320791310899,0.8704084833654618,0.7883701729165189,Real Estate
2010-01-11,LEN,PHM,0.8070897089961883,0.5710308965528026,0.5736599413523684,0.5710308965528026,0.7792291450330411,Consumer Discretionary
2010-01-11,EQT,WMB,0.8041517023248007,0.7856161743067287,0.7855815874589137,0.7925893174231597,0.7792291450330411,Energy
2010-01-11,HAL,SLB,0.8165647519553131,0.7700751101042621,0.7933142837601804,0.7925893174231597,0.7792291450330411,Energy
2010-01-11,MRO,OXY,0.7984405935297963,0.7860646203899737,0.7853696234748344,0.7925893174231597,0.7792291450330411,Energy
2010-01-11,AFL,MET,0.7854782724393646,0.7089061509160555,0.7186501875686201,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,GL,MET,0.7858020819364858,0.6933948442106314,0.7186501875686201,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,GL,PRU,0.7805876704057727,0.6933948442106314,0.7337168571525116,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,MET,PFG,0.8053685845983621,0.7186501875686201,0.7291418927441807,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,MET,PRU,0.8147415071038878,0.7186501875686201,0.7337168571525116,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,PFG,PRU,0.8329453478466203,0.7291418927441807,0.7337168571525116,0.7186501875686201,0.7792291450330411,Financials
2010-01-11,CSX,NSC,0.823937052378174,0.5557223681840768,0.5250792167366871,0.6416607004516307,0.7792291450330411,Industrials
2010-01-11,AVB,ESS,0.8690730642512026,0.856465824785234,0.8185654873358971,0.8629388271319137,0.7792291450330411,Real Estate
2010-01-11,BXP,PSA,0.8629388271319137,0.8615899478668094,0.824615319963335,0.8629388271319137,0.7792291450330411,Real Estate
2010-01-11,BXP,SPG,0.900842727926299,0.8615899478668094,0.8638505882749128,0.8629388271319137,0.7792291450330411,Real Estate
2010-01-11,DOC,VTR,0.8784477700520446,0.8317853750664949,0.8236716824298048,0.8629388271319137,0.7792291450330411,Real Estate
2010-01-11,EQR,SPG,0.8821518951569406,0.861403570943282,0.8638505882749128,0.8629388271319137,0.7792291450330411,Real Estate
2010-01-19,LEN,PHM,0.8084493477808283,0.580569969829796,0.5626128182967799,0.5695289653560148,0.7655464991386475,Consumer Discretionary
2010-01-19,HAL,SLB,0.8298351095993466,0.7683386017777926,0.8003234293967032,0.791916498253475,0.7655464991386475,Energy
2010-01-19,MRO,OXY,0.8035634497767585,0.7898147654676679,0.7822673251973501,0.791916498253475,0.7655464991386475,Energy
2010-01-19,AFL,MET,0.7825577257695241,0.6987285825235786,0.7074427428622875,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,GL,MET,0.7770789384899367,0.6741176209910503,0.7074427428622875,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,GL,PRU,0.7722390803381938,0.6741176209910503,0.7254360696031859,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,MET,PFG,0.8002139197111166,0.7074427428622875,0.7178593075724332,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,MET,PRU,0.8060845920465878,0.7074427428622875,0.7254360696031859,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,PFG,PRU,0.8300714849754477,0.7178593075724332,0.7254360696031859,0.7074427428622875,0.7655464991386475,Financials
2010-01-19,CSX,NSC,0.8116611228506265,0.5507990932929542,0.5157151437093439,0.6175934832455796,0.7655464991386475,Industrials
2010-01-19,CSX,UNP,0.7660992797192228,0.5507990932929542,0.5202074120618894,0.6175934832455796,0.7655464991386475,Industrials
2010-01-19,KLAC,LRCX,0.7794059092075234,0.6439127701218285,0.6246065850626833,0.6439127701218285,0.7655464991386475,Information Technology
2010-01-19,AVB,ESS,0.8656936590908814,0.8563234819921108,0.8187978978260828,0.8624322250002562,0.7655464991386475,Real Estate
2010-01-19,BXP,SPG,0.8996484891176373,0.8578174364085666,0.8624322250002562,0.8624322250002562,0.7655464991386475,Real Estate
2010-01-19,CPT,EQR,0.8642455989003582,0.8562084699727216,0.8589709433010073,0.8624322250002562,0.7655464991386475,Real Estate
2010-01-19,DOC,VTR,0.8702020411050447,0.8278300200038703,0.8186086698096001,0.8624322250002562,0.7655464991386475,Real Estate
2010-01-19,EQR,SPG,0.8773978244829836,0.8589709433010073,0.8624322250002562,0.8624322250002562,0.7655464991386475,Real Estate
2010-01-26,LEN,PHM,0.8058286475260328,0.5869183019832434,0.5622774848346005,0.5649810115019294,0.7748092800125366,Consumer Discretionary
2010-01-26,EQT,WMB,0.7951717778677568,0.7842350843249261,0.7732118780415463,0.7909900711302457,0.7748092800125366,Energy
2010-01-26,HAL,SLB,0.839538308448705,0.7720032322438722,0.8079534621051606,0.7909900711302457,0.7748092800125366,Energy
2010-01-26,MRO,OXY,0.791392679036123,0.7873665999773495,0.7664279598706425,0.7909900711302457,0.7748092800125366,Energy
2010-01-26,AFL,MET,0.7875664409456081,0.699411333801115,0.714641092265249,0.7162839720190805,0.7748092800125366,Financials
2010-01-26,GL,MET,0.7768016399767542,0.6795778650610895,0.714641092265249,0.7162839720190805,0.7748092800125366,Financials
2010-01-26,MET,PFG,0.8044969939231353,0.714641092265249,0.72045151021381,0.7162839720190805,0.7748092800125366,Financials
2010-01-26,MET,PRU,0.8084352334635604,0.714641092265249,0.7266029466236474,0.7162839720190805,0.7748092800125366,Financials
2010-01-26,PFG,PRU,0.834553832771164,0.72045151021381,0.7266029466236474,0.7162839720190805,0.7748092800125366,Financials
2010-01-26,CSX,NSC,0.8158542153483795,0.5488963821379802,0.5205329743509809,0.6229872255160493,0.7748092800125366,Industrials
2010-01-26,KLAC,LRCX,0.7880992852762163,0.6659075228276383,0.6395999607214975,0.6592203863492694,0.7748092800125366,Information Technology
2010-01-26,MLM,VMC,0.783888712577946,0.6414065874254135,0.5990494331211227,0.7101087407404056,0.7748092800125366,Materials
2010-01-26,BXP,SPG,0.8981631703942716,0.8533318425240726,0.8600294369552328,0.8600294369552328,0.7748092800125366,Real Estate
2010-01-26,CPT,EQR,0.8602424992772602,0.8544301551729329,0.8558492486818191,0.8600294369552328,0.7748092800125366,Real Estate
2010-01-26,CPT,UDR,0.8695908480348167,0.8544301551729329,0.8384934727052548,0.8600294369552328,0.7748092800125366,Real Estate
2010-01-26,DOC,VTR,0.8656077879825703,0.8241023386078492,0.8172376107227508,0.8600294369552328,0.7748092800125366,Real Estate
2010-01-26,EQR,SPG,0.8754573462128704,0.8558492486818191,0.8600294369552328,0.8600294369552328,0.7748092800125366,Real Estate
2010-02-02,DHI,LEN,0.7580417861660613,0.4924322553974041,0.5684029074890762,0.5623557704444816,0.7579883254381086,Consumer Discretionary
2010-02-02,LEN,PHM,0.8019038622689965,0.5684029074890762,0.5330973082154041,0.5623557704444816,0.7579883254381086,Consumer Discretionary
2010-02-02,LVS,WYNN,0.7579883254381086,0.5070306489186585,0.572976115912953,0.5623557704444816,0.7579883254381086,Consumer Discretionary
2010-02-02,HAL,SLB,0.8304957675911657,0.7687574890441229,0.8045416950396249,0.7818085564968773,0.7579883254381086,Energy
2010-02-02,MRO,SLB,0.7872389800052643,0.7794812321361401,0.8045416950396249,0.7818085564968773,0.7579883254381086,Energy
2010-02-02,AFL,MET,0.78004712830214,0.6932521854133253,0.6940359739596,0.6988563404976875,0.7579883254381086,Financials
2010-02-02,GL,MET,0.7607271821494671,0.6568301345577391,0.6940359739596,0.6988563404976875,0.7579883254381086,Financials
2010-02-02,MET,PFG,0.7944209314117088,0.6940359739596,0.7107484594878617,0.6988563404976875,0.7579883254381086,Financials
2010-02-02,MET,PRU,0.7939158769585886,0.6940359739596,0.71017041006328,0.6988563404976875,0.7579883254381086,Financials
2010-02-02,PFG,PRU,0.8244378155651079,0.7107484594878617,0.71017041006328,0.6988563404976875,0.7579883254381086,Financials
2010-02-02,CSX,NSC,0.8093973599756612,0.5377978524382594,0.502342933777308,0.5989390292871363,0.7579883254381086,Industrials
2010-02-02,KLAC,LRCX,0.7815297676358864,0.665429121047644,0.6348649091308717,0.6622528106606492,0.7579883254381086,Information Technology
2010-02-02,MLM,VMC,0.7866980787105279,0.6328429451346861,0.6127491812734671,0.6853541563426848,0.7579883254381086,Materials
2010-02-02,BXP,SPG,0.8964750597597192,0.8482156332156873,0.8587927979357477,0.8587927979357477,0.7579883254381086,Real Estate
2010-02-02,CPT,UDR,0.8674743623582416,0.8480145110616863,0.834429627679937,0.8587927979357477,0.7579883254381086,Real Estate
2010-02-02,DOC,VTR,0.8594285157723506,0.8166734901692849,0.8059572850587746,0.8587927979357477,0.7579883254381086,Real Estate
2010-02-02,EQR,SPG,0.8734533405380006,0.8527813879793881,0.8587927979357477,0.8587927979357477,0.7579883254381086,Real Estate
2010-02-09,LEN,PHM,0.7965147598756444,0.5556749902289398,0.5149794383459587,0.5540502473706528,0.7597085643592436,Consumer Discretionary
2010-02-09,HAL,SLB,0.8384191578215822,0.7767520297798804,0.8088363813215801,0.7866132024776027,0.7597085643592436,Energy
2010-02-09,MRO,SLB,0.7891145303215786,0.7828612107116388,0.8088363813215801,0.7866132024776027,0.7597085643592436,Energy
2010-02-09,MET,PFG,0.7620770382810895,0.686044386334587,0.6831343503394262,0.686044386334587,0.7597085643592436,Financials
2010-02-09,MET,PRU,0.7875431019011632,0.686044386334587,0.7165419487679977,0.686044386334587,0.7597085643592436,Financials
2010-02-09,PFG,PRU,0.8104942327900216,0.6831343503394262,0.7165419487679977,0.686044386334587,0.7597085643592436,Financials
2010-02-09,CSX,NSC,0.8109295034083974,0.5354460541922612,0.49483542043399675,0.6057052063517245,0.7597085643592436,Industrials
2010-02-09,DAL,UAL,0.7605490167669301,0.41466444548750964,0.35575225119291615,0.6057052063517245,0.7597085643592436,Industrials
2010-02-09,KLAC,LRCX,0.7817807441796666,0.6768703889626185,0.6363324218707458,0.6723993693661808,0.7597085643592436,Information Technology
2010-02-09,MLM,VMC,0.7822921861669314,0.5748175917171794,0.6293603500022594,0.7051706110075349,0.7597085643592436,Materials
2010-02-09,NUE,STLD,0.7629468961699639,0.6999547728376219,0.6781059503221941,0.7051706110075349,0.7597085643592436,Materials
2010-02-09,AVB,BXP,0.8598086950245214,0.8524917386096171,0.8472940986095754,0.847302549168359,0.7597085643592436,Real Estate
2010-02-09,AVB,ESS,0.8508317261285007,0.8524917386096171,0.799976893977288,0.847302549168359,0.7597085643592436,Real Estate
2010-02-09,AVB,SPG,0.8591317885340829,0.8524917386096171,0.847302549168359,0.847302549168359,0.7597085643592436,Real Estate
2010-02-09,BXP,SPG,0.8942206401713986,0.8472940986095754,0.847302549168359,0.847302549168359,0.7597085643592436,Real Estate
2010-02-09,CPT,UDR,0.8700089648109295,0.8417370278514404,0.8261893898651346,0.847302549168359,0.7597085643592436,Real Estate
2010-02-09,DOC,VTR,0.8601423964413953,0.8117522630168439,0.8129825491162866,0.847302549168359,0.7597085643592436,Real Estate
2010-02-17,LEN,PHM,0.8033992544673955,0.5606231217204275,0.5335175288921926,0.5644924899364139,0.7647035929969382,Consumer Discretionary
2010-02-17,LVS,MGM,0.7650407267355563,0.5543608529117118,0.5190392990262699,0.5644924899364139,0.7647035929969382,Consumer Discretionary
2010-02-17,LVS,WYNN,0.8098102374582211,0.5543608529117118,0.5717546494376273,0.5644924899364139,0.7647035929969382,Consumer Discretionary
2010-02-17,HAL,SLB,0.8404156702959883,0.7869399524117797,0.8121458260535126,0.7989532320736907,0.7647035929969382,Energy
2010-02-17,MET,PRU,0.7823641337850746,0.6865700460094093,0.71712013026726,0.6909888493025108,0.7647035929969382,Financials
2010-02-17,PFG,PRU,0.8088328011494665,0.6852540348082108,0.71712013026726,0.6909888493025108,0.7647035929969382,Financials
2010-02-17,CSX,NSC,0.8246110980348244,0.5531320124536072,0.5145706576429221,0.639802220942616,0.7647035929969382,Industrials
2010-02-17,KLAC,LRCX,0.8141483582418619,0.6997594658723478,0.6766653979771916,0.675965821518058,0.7647035929969382,Information Technology
2010-02-17,MLM,VMC,0.7816883989785393,0.5712226188449501,0.6403729092191702,0.706415743573641,0.7647035929969382,Materials
2010-02-17,AVB,BXP,0.8715670766564002,0.8674354980493457,0.8602087541452995,0.8602087541452995,0.7647035929969382,Real Estate
2010-02-17,AVB,EQR,0.8671907194911421,0.8674354980493457,0.8562024408900165,0.8602087541452995,0.7647035929969382,Real Estate
2010-02-17,AVB,SPG,0.86841461228216,0.8674354980493457,0.8584115286429437,0.8602087541452995,0.7647035929969382,Real Estate
2010-02-17,BXP,SPG,0.8967980787897007,0.8602087541452995,0.8584115286429437,0.8602087541452995,0.7647035929969382,Real Estate
2010-02-17,CPT,UDR,0.8704946783583069,0.8515131903867251,0.8392001045069831,0.8602087541452995,0.7647035929969382,Real Estate
2010-02-24,LEN,PHM,0.8027897792658131,0.5435068625039812,0.5221277479065117,0.5506540462781745,0.7839790872375605,Consumer Discretionary
2010-02-24,LVS,WYNN,0.8052815023665884,0.5306194577561305,0.5501105900497796,0.5506540462781745,0.7839790872375605,Consumer Discretionary
2010-02-24,CTRA,DVN,0.7876343925062049,0.7666362313750836,0.7790815945898079,0.7874227799362242,0.7839790872375605,Energy
2010-02-24,HAL,SLB,0.8265888151544015,0.7849500938030342,0.8047770195847839,0.7874227799362242,0.7839790872375605,Energy
2010-02-24,MRO,SLB,0.790235822538372,0.7871053610812532,0.8047770195847839,0.7874227799362242,0.7839790872375605,Energy
2010-02-24,BAC,JPM,0.7963419676584377,0.6454546675559045,0.7040160467939729,0.7089191197753368,0.7839790872375605,Financials
2010-02-24,HIG,PRU,0.7933689005893525,0.6894062171063858,0.7278755819604817,0.7089191197753368,0.7839790872375605,Financials
2010-02-24,MET,PRU,0.7905495262624487,0.7020789092174143,0.7278755819604817,0.7089191197753368,0.7839790872375605,Financials
2010-02-24,PFG,PRU,0.8121514351416003,0.696067019536363,0.7278755819604817,0.7089191197753368,0.7839790872375605,Financials
2010-02-24,CSX,NSC,0.8029931705032047,0.531452399918277,0.501358620437282,0.635258134853122,0.7839790872375605,Industrials
