,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.84791388112087
2010-01-06,100.77859482635061
2010-01-07,100.0316019521218
2010-01-08,100.71206140534093
2010-01-11,100.71206140534093
2010-01-12,100.95175654182349
2010-01-13,100.70356934582442
2010-01-14,100.54528369223414
2010-01-15,100.57646148296722
2010-01-19,100.57646148296722
2010-01-20,100.33985943109018
2010-01-21,99.18164838802147
2010-01-22,100.23893795816495
2010-01-25,100.72877345083522
2010-01-26,100.72877345083522
2010-01-27,100.71133043790854
2010-01-28,100.49364581357581
2010-01-29,99.94558103954894
2010-02-01,101.26896622198461
2010-02-02,101.26896622198461
2010-02-03,101.41622301628303
2010-02-04,100.4577854254434
2010-02-05,100.72731189164904
2010-02-08,101.30234507415635
2010-02-09,101.30234507415635
2010-02-10,101.67696290922518
2010-02-11,101.81109575723463
2010-02-12,101.04048257080107
2010-02-16,102.46299819885776
2010-02-17,102.46299819885776
2010-02-18,103.09778136597576
2010-02-19,102.12015429590998
2010-02-22,102.05791709284495
2010-02-23,102.24391346727295
2010-02-24,102.24391346727295
2010-02-25,101.95798676171627
2010-02-26,102.7712452627994
2010-03-01,103.11300433312407
2010-03-02,102.59712987284225
2010-03-03,102.59712987284225
2010-03-04,102.66787229551836
2010-03-05,102.6787321091863
2010-03-08,102.48293875460041
2010-03-09,101.918440303485
2010-03-10,101.918440303485
2010-03-11,101.8312385998807
2010-03-12,102.18818140243333
2010-03-15,101.69849738561643
2010-03-16,102.11700029284843
2010-03-17,102.11700029284843
2010-03-18,102.38338641061374
2010-03-19,103.24509172222866
2010-03-22,101.84746168887011
2010-03-23,101.86474378833037
2010-03-24,101.86474378833037
2010-03-25,102.00811132467874
2010-03-26,101.83329110964895
2010-03-29,102.1612135504589
2010-03-30,101.95443037988571
2010-03-31,101.95443037988571
2010-04-01,102.14616939094505
2010-04-05,101.97256246467508
2010-04-06,102.5389294750692
2010-04-07,101.92625013116822
2010-04-08,101.92625013116822
2010-04-09,101.85199767877046
2010-04-12,102.20961204940183
2010-04-13,101.98146846305453
2010-04-14,102.02244208869571
2010-04-15,102.02244208869571
2010-04-16,101.96814365606323
2010-04-19,101.89606844584713
2010-04-20,102.26382495493996
2010-04-21,102.50257196165587
2010-04-22,102.50257196165587
2010-04-23,101.76061371794495
2010-04-26,103.22154914537691
2010-04-27,102.24540395872211
2010-04-28,102.39260091703228
2010-04-29,102.39260091703228
2010-04-30,101.5264247848512
2010-05-03,102.14395402661414
2010-05-04,101.92524058107391
2010-05-05,103.330541899597
2010-05-06,103.330541899597
2010-05-07,103.40399677444425
2010-05-10,103.5021618886731
2010-05-11,102.43196075763908
2010-05-12,103.19792833322299
2010-05-13,103.19792833322299
2010-05-14,103.13599169786615
2010-05-17,103.8867122612852
2010-05-18,103.28728248302447
2010-05-19,103.07652464209664
2010-05-20,103.07652464209664
2010-05-21,103.40802544937283
2010-05-24,103.70230797448532
2010-05-25,103.64309665957259
2010-05-26,103.65263998396847
2010-05-27,103.65263998396847
2010-05-28,103.38350519500268
2010-06-01,102.7262217587053
2010-06-02,104.18010277197126
2010-06-03,103.28694095268906
2010-06-04,103.28694095268906
2010-06-07,103.11530707367054
2010-06-08,103.50673625743453
2010-06-09,103.737107215916
2010-06-10,103.71133460613682
2010-06-11,103.71133460613682
2010-06-14,104.31350578669972
2010-06-15,104.1656165205436
2010-06-16,104.27917122741226
2010-06-17,103.59767728829452
2010-06-18,103.59767728829452
2010-06-21,104.36409613885183
2010-06-22,104.15690540648411
2010-06-23,103.85897167204274
2010-06-24,103.41785737114286
2010-06-25,103.41785737114286
2010-06-28,103.41505693959554
2010-06-29,102.79120036287057
2010-06-30,103.73013519264592
2010-07-01,103.24856344064567
2010-07-02,103.24856344064567
2010-07-06,103.04571596842638
2010-07-07,104.10950449818792
2010-07-08,103.61038285996119
2010-07-09,104.3756201641403
2010-07-12,104.3756201641403
2010-07-13,105.6572560899676
2010-07-14,104.18503416947304
2010-07-15,104.29244314587258
2010-07-16,104.36574338529039
2010-07-19,104.36574338529039
2010-07-20,104.81306127934144
2010-07-21,104.34594600661423
2010-07-22,104.55479815726747
2010-07-23,104.260139241373
2010-07-26,104.260139241373
2010-07-27,104.53162124485966
2010-07-28,104.63243186674002
2010-07-29,103.47111125076462
2010-07-30,104.29343940742095
2010-08-02,104.29343940742095
2010-08-03,104.3961324289411
2010-08-04,104.10537882534524
2010-08-05,104.61975871382232
2010-08-06,104.0606196765916
2010-08-09,104.0606196765916
2010-08-10,104.08661605784498
2010-08-11,104.46186994192918
2010-08-12,104.14757211032857
2010-08-13,104.47150839667239
2010-08-16,104.47150839667239
2010-08-17,104.74089897659698
2010-08-18,104.2861094565827
2010-08-19,104.15080548857918
2010-08-20,104.23257384122354
2010-08-23,104.23257384122354
2010-08-24,103.9533953293171
2010-08-25,104.25894876635226
2010-08-26,104.37765770652038
2010-08-27,104.81766872106883
2010-08-30,104.81766872106883
2010-08-31,105.26733044006403
2010-09-01,104.42494187243463
2010-09-02,104.92690610719058
2010-09-03,104.869738239575
2010-09-07,104.869738239575
2010-09-08,105.15095654241811
2010-09-09,104.83036618342753
2010-09-10,105.1812088616177
2010-09-13,105.4485305433725
2010-09-14,105.4485305433725
2010-09-15,106.08995860009814
2010-09-16,105.12706146341775
2010-09-17,105.21392157237865
2010-09-20,105.36040950365685
2010-09-21,105.36040950365685
2010-09-22,105.45973608230396
2010-09-23,104.6343108967557
2010-09-24,106.13143468754144
2010-09-27,104.71462914418672
2010-09-28,104.71462914418672
2010-09-29,104.45523715453567
2010-09-30,104.40381185084048
2010-10-01,105.08130028755424
2010-10-04,105.02126700722845
2010-10-05,105.02126700722845
2010-10-06,104.7918401225821
2010-10-07,104.25758462067506
2010-10-08,105.10378583660247
2010-10-11,105.08873672795282
2010-10-12,105.08873672795282
2010-10-13,105.19766446404067
2010-10-14,104.49619674132083
2010-10-15,104.64783323505945
2010-10-18,105.19916747488784
2010-10-19,105.19916747488784
2010-10-20,105.51820785733175
2010-10-21,104.73660356009266
2010-10-22,105.81747970649295
2010-10-25,105.41276471384569
2010-10-26,105.41276471384569
2010-10-27,105.53330571966977
2010-10-28,105.06127139608607
2010-10-29,105.376878578297
2010-11-01,105.76432480907384
2010-11-02,105.76432480907384
2010-11-03,106.07864156907542
2010-11-04,105.63367937175546
2010-11-05,105.93948547686716
2010-11-08,105.04452445477463
2010-11-09,105.04452445477463
2010-11-10,105.22621012540559
2010-11-11,105.23780336266692
2010-11-12,104.87905990897244
2010-11-15,104.61275509427662
2010-11-16,104.61275509427662
2010-11-17,104.89669834967283
2010-11-18,104.75829890884508
2010-11-19,104.18636518688508
2010-11-22,104.8405140168994
2010-11-23,104.8405140168994
2010-11-24,104.91187558838959
2010-11-26,104.60882760510145
2010-11-29,104.8312744936153
2010-11-30,104.55448665735197
2010-12-01,104.55448665735197
2010-12-02,104.50506158755088
2010-12-03,104.649483162318
2010-12-06,104.75387530283832
2010-12-07,104.65503761926414
2010-12-08,104.65503761926414
2010-12-09,104.08447731947443
2010-12-10,104.61521503492315
2010-12-13,104.96602596424606
2010-12-14,104.56183225121548
2010-12-15,104.56183225121548
2010-12-16,104.16349092226412
2010-12-17,103.53719529642495
2010-12-20,103.51992885653675
2010-12-21,104.23251099505217
2010-12-22,104.23251099505217
2010-12-23,104.56878121637124
2010-12-27,104.26218609102867
2010-12-28,104.5770986981752
2010-12-29,104.3601903807732
2010-12-30,104.3601903807732
2010-12-31,104.2669640257644
2011-01-03,104.93594907772845
2011-01-04,104.67948472987341
2011-01-05,103.51355077885434
2011-01-06,103.51355077885434
2011-01-07,104.4521502390113
2011-01-10,104.44596616436894
2011-01-11,103.78744134854607
2011-01-12,103.59208964320814
2011-01-13,103.59208964320814
2011-01-14,103.41924111567324
2011-01-18,103.91973706285178
2011-01-19,103.64819110529986
2011-01-20,103.41007236329835
2011-01-21,103.41007236329835
2011-01-24,103.42356640812613
2011-01-25,101.94134572297838
2011-01-26,103.01677359661956
2011-01-27,103.07392988915208
2011-01-28,103.07392988915208
2011-01-31,102.63559053761922
2011-02-01,103.42119162742992
2011-02-02,102.96941846538367
2011-02-03,104.03212209542316
2011-02-04,104.03212209542316
2011-02-07,103.67408795715615
2011-02-08,103.97235717361438
2011-02-09,104.27028451799804
2011-02-10,103.93060949382642
2011-02-11,103.93060949382642
2011-02-14,103.62060937954962
2011-02-15,103.70673592750234
2011-02-16,103.75117312380466
2011-02-17,104.26029314055505
2011-02-18,104.26029314055505
2011-02-22,104.92820678870207
2011-02-23,104.1191918546774
2011-02-24,104.55575509876721
2011-02-25,104.39514333343749
2011-02-28,104.39514333343749
2011-03-01,104.63766041829246
2011-03-02,104.56922951613345
2011-03-03,104.3078149998338
2011-03-04,104.49784852839902
2011-03-07,104.49784852839902
2011-03-08,104.02770964359317
2011-03-09,105.15113355724057
2011-03-10,105.27691255424678
2011-03-11,103.71508683376537
2011-03-14,103.71508683376537
2011-03-15,103.00690243332724
2011-03-16,104.0666208383008
2011-03-17,103.2687817789871
2011-03-18,103.69454460733795
2011-03-21,103.69454460733795
2011-03-22,102.75950322985885
2011-03-23,103.5557275049099
2011-03-24,103.83712321763896
2011-03-25,104.37333219856305
2011-03-28,104.37333219856305
2011-03-29,104.65954036880184
2011-03-30,104.59517849699292
2011-03-31,104.12298507350744
2011-04-01,104.20736242271852
2011-04-04,104.20736242271852
2011-04-05,104.6067246662273
2011-04-06,104.37914668637647
2011-04-07,104.41629065572937
2011-04-08,104.06416944497485
2011-04-11,104.06416944497485
2011-04-12,103.90980268080838
2011-04-13,104.3847290074171
2011-04-14,105.04796467576632
2011-04-15,103.83299206389425
2011-04-18,103.83299206389425
