,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.70982252140408
2010-01-06,100.84282206714714
2010-01-07,100.85827769447428
2010-01-08,101.1623776890139
2010-01-11,101.09387937541942
2010-01-12,101.21105499414966
2010-01-13,101.21654252901611
2010-01-14,101.18709518264565
2010-01-15,101.21597110733364
2010-01-19,101.29237285636844
2010-01-20,100.81724146822359
2010-01-21,100.4342634847139
2010-01-22,100.38725759387937
2010-01-25,100.41632858467395
2010-01-26,100.4273913375524
2010-01-27,100.40635441147745
2010-01-28,100.31687873454877
2010-01-29,100.0109861253958
2010-02-01,100.26808612316385
2010-02-02,100.36732475516764
2010-02-03,100.26430648708886
2010-02-04,99.79687843731391
2010-02-05,99.35809501697645
2010-02-08,99.38905697658022
2010-02-09,99.37021300766918
2010-02-10,99.51682854808887
2010-02-11,100.02609004556427
2010-02-12,100.06933072605851
2010-02-16,100.52588548459315
2010-02-17,100.4481853461409
2010-02-18,100.62923941247499
2010-02-19,100.58687173513346
2010-02-22,100.71647572870411
2010-02-23,100.82839423857482
2010-02-24,100.94009654761446
2010-02-25,100.55850426732927
2010-02-26,100.92679450018403
2010-03-01,101.34153340996585
2010-03-02,101.40605397278172
2010-03-03,101.41200061260926
2010-03-04,101.47775019037975
2010-03-05,101.60991344921622
2010-03-08,101.67481031426667
2010-03-09,101.59894770254976
2010-03-10,101.43970013159723
2010-03-11,101.64399325944028
2010-03-12,101.90898336455885
2010-03-15,101.91886235029821
2010-03-16,102.11014197928048
2010-03-17,102.1561304216754
2010-03-18,102.20171857221737
2010-03-19,102.5105126797153
2010-03-22,102.50495681521159
2010-03-23,102.39818197239185
2010-03-24,102.35859665440883
2010-03-25,102.47578500991686
2010-03-26,102.50979808986541
2010-03-29,102.61145281226052
2010-03-30,102.7807790207889
2010-03-31,102.69118233046339
2010-04-01,102.79878848002063
2010-04-05,103.05880481623737
2010-04-06,103.45948857898436
2010-04-07,103.76871688450242
2010-04-08,103.63620053766992
2010-04-09,103.54336201692992
2010-04-12,103.55058254362932
2010-04-13,103.69352584875588
2010-04-14,103.46715855670433
2010-04-15,103.42362456926817
2010-04-16,104.36701349736809
2010-04-19,104.22475312074077
2010-04-20,104.33959638095169
2010-04-21,104.73517813983982
2010-04-22,104.65707146689537
2010-04-23,104.47170010627211
2010-04-26,104.35034607454857
2010-04-27,105.16214635999452
2010-04-28,105.32380989218208
2010-04-29,105.22890169555014
2010-04-30,104.8704074662692
2010-05-03,104.77078446127148
2010-05-04,104.8702091865164
2010-05-05,104.87662062842516
2010-05-06,104.86183611129447
2010-05-07,105.17665032354476
2010-05-10,105.26294481455646
2010-05-11,105.33378030415881
2010-05-12,105.21927065774005
2010-05-13,105.33759707069738
2010-05-14,105.38284227595688
2010-05-17,105.4636028076779
2010-05-18,105.73396352500328
2010-05-19,105.95640805291814
2010-05-20,106.23850382218112
2010-05-21,106.48977942130497
2010-05-24,106.65470793869724
2010-05-25,106.66880291605167
2010-05-26,106.94711301514644
2010-05-27,106.94711301514644
2010-05-28,107.21957308124311
2010-06-01,107.56648445818017
2010-06-02,107.58241956979579
2010-06-03,107.58640734539343
2010-06-04,107.56971285884478
2010-06-07,107.25326741329916
2010-06-08,107.04013543357023
2010-06-09,107.23138422702002
2010-06-10,107.38383504358089
2010-06-11,107.39350536272406
2010-06-14,107.71149471278504
2010-06-15,107.66302095238952
2010-06-16,107.75621446706069
2010-06-17,107.75621446706069
2010-06-18,107.75621446706069
2010-06-21,108.24375487073617
2010-06-22,108.29542250982803
2010-06-23,108.1847212016311
2010-06-24,108.1847212016311
2010-06-25,108.1847212016311
2010-06-28,108.52847808246408
2010-06-29,108.43512685121354
2010-06-30,108.52318787468009
2010-07-01,108.49805025874005
2010-07-02,108.49077006809362
2010-07-06,108.63082989640182
2010-07-07,108.99680745002753
2010-07-08,109.18898763942214
2010-07-09,109.22082889536944
2010-07-12,109.22082889536944
2010-07-13,109.35583337244637
2010-07-14,109.38124056889795
2010-07-15,109.31110212300645
2010-07-16,109.30166329017526
2010-07-19,109.22334947907316
2010-07-20,108.73545783289066
2010-07-21,109.17396641471576
2010-07-22,109.33391412020808
2010-07-23,109.09904095340086
2010-07-26,109.06516239296985
2010-07-27,109.23367366221137
2010-07-28,109.43546931228967
2010-07-29,109.17039310097903
2010-07-30,109.22548084296164
2010-08-02,109.17034201963428
2010-08-03,110.37783209195987
2010-08-04,110.03578330280934
2010-08-05,110.15084716083814
2010-08-06,110.40883557188509
2010-08-09,110.61055576272676
2010-08-10,110.22009472629412
2010-08-11,110.14048664686766
2010-08-12,110.15700972120267
2010-08-13,110.18156798653418
2010-08-16,110.22806297651663
2010-08-17,110.38662805373575
2010-08-18,110.28951467011677
2010-08-19,110.02351465853708
2010-08-20,110.02299555079536
2010-08-23,110.02896093896967
2010-08-24,109.96199553231031
2010-08-25,109.77663017533754
2010-08-26,109.86184154308941
2010-08-27,110.03708828216845
2010-08-30,109.98400392656595
2010-08-31,110.33878027771277
2010-09-01,110.2790837961839
2010-09-02,110.3483151926967
2010-09-03,110.15829219888937
2010-09-07,110.10529442903791
2010-09-08,109.79761594045371
2010-09-09,109.74572309495099
2010-09-10,110.11245279170136
2010-09-13,110.0812521495338
2010-09-14,110.12155798016587
2010-09-15,110.64461808948202
2010-09-16,110.69704182252023
2010-09-17,111.03305415831186
2010-09-20,111.11412666706333
2010-09-21,111.12277099358269
2010-09-22,111.27497496524485
2010-09-23,110.97678027017459
2010-09-24,110.9663915543477
2010-09-27,111.05011397107364
2010-09-28,111.0171071864475
2010-09-29,111.09137518892766
2010-09-30,111.12145639480465
2010-10-01,111.10239572557799
2010-10-04,111.10677529669792
2010-10-05,110.83001964155169
2010-10-06,110.38064269474546
2010-10-07,110.18004584714485
2010-10-08,110.28782514591336
2010-10-11,110.3006068739329
2010-10-12,110.37342464428943
2010-10-13,110.41918848354834
2010-10-14,110.27461150766261
2010-10-15,110.10207244042604
2010-10-18,110.22088207056134
2010-10-19,110.36544334759883
2010-10-20,110.08337826468662
2010-10-21,110.18650160043434
2010-10-22,110.89922262552953
2010-10-25,110.87376130374851
2010-10-26,110.8840499350918
2010-10-27,111.23334431084659
2010-10-28,111.12768798013394
2010-10-29,111.14545407810843
2010-11-01,111.31831894512408
2010-11-02,111.13976879668498
2010-11-03,110.56267856191656
2010-11-04,110.68957530828689
2010-11-05,110.7053728324731
2010-11-08,110.63704448627976
2010-11-09,110.90043071374319
2010-11-10,110.80286729309631
2010-11-11,110.73048658168248
2010-11-12,110.81716114249139
2010-11-15,110.86306321526128
2010-11-16,110.72907714130119
2010-11-17,110.2136692578143
2010-11-18,110.2058687987169
2010-11-19,109.99765211808564
2010-11-22,109.930946038679
2010-11-23,109.8277660031413
2010-11-24,109.90727343675924
2010-11-26,109.84808663062135
2010-11-29,109.8008158281139
2010-11-30,109.79187878480654
2010-12-01,110.01367276961336
2010-12-02,109.60660823453311
2010-12-03,109.50151290444435
2010-12-06,109.62495336229784
2010-12-07,109.54840230667719
2010-12-08,109.46698890215916
2010-12-09,108.73294578208707
2010-12-10,109.31055727464008
2010-12-13,109.58256627899036
2010-12-14,109.41061810163154
2010-12-15,109.54026039000358
2010-12-16,109.51365306972924
2010-12-17,109.30816658570657
2010-12-20,109.32173181696608
2010-12-21,109.39061981744403
2010-12-22,109.59730660657999
2010-12-23,109.7095442512894
2010-12-27,109.78917439171704
2010-12-28,109.95986096361794
2010-12-29,109.94977529828601
2010-12-30,109.86693053792717
2010-12-31,109.88406113611023
2011-01-03,110.34578569437903
2011-01-04,110.38071209869955
2011-01-05,110.15654069098443
2011-01-06,110.12111433772647
2011-01-07,110.44002494529218
2011-01-10,110.80370403201556
2011-01-11,110.79478055887866
2011-01-12,110.88963161676767
2011-01-13,110.85774848735295
2011-01-14,110.67162490709997
2011-01-18,110.96732991256991
2011-01-19,110.95396369371127
2011-01-20,110.65925571948638
2011-01-21,110.51880002480587
2011-01-24,110.34912907159756
2011-01-25,109.10304829753598
2011-01-26,109.20523733890123
2011-01-27,109.3602753073109
2011-01-28,109.4763015764315
2011-01-31,109.28761882429558
2011-02-01,109.08200865988088
2011-02-02,109.28946828088927
2011-02-03,109.5913088026499
2011-02-04,109.66435884910261
2011-02-07,109.84448987615724
2011-02-08,110.10244561486674
2011-02-09,110.06882962411773
2011-02-10,110.09828817655462
2011-02-11,110.04964776684906
2011-02-14,109.88211423621468
2011-02-15,109.82197917274098
2011-02-16,110.055685526816
2011-02-17,110.35777363229766
2011-02-18,110.38620833912655
2011-02-22,110.70710064632092
2011-02-23,110.76671325384642
2011-02-24,110.87850955713266
2011-02-25,110.87149467438863
2011-02-28,110.7516881308596
2011-03-01,110.77072642714934
2011-03-02,110.51963054905039
2011-03-03,110.41523886083672
2011-03-04,110.63528879637384
2011-03-07,110.67195483240846
2011-03-08,110.45380428294233
2011-03-09,110.3519940284835
2011-03-10,110.59691045385476
2011-03-11,110.26931230604092
2011-03-14,110.31130390242052
2011-03-15,110.31688477019213
2011-03-16,110.38809417266462
2011-03-17,110.41967688499841
2011-03-18,110.48050392191489
2011-03-21,110.35050091546394
2011-03-22,109.91120416919361
2011-03-23,109.68201782748184
2011-03-24,109.71664127949408
2011-03-25,109.95894505926843
2011-03-28,109.94893281759381
2011-03-29,109.74694885459692
2011-03-30,109.77313288208232
2011-03-31,109.83257583492431
2011-04-01,109.81382577026413
2011-04-04,109.69003121186117
2011-04-05,109.5082405243906
2011-04-06,109.12869693136099
2011-04-07,109.15934625114764
2011-04-08,109.15172415867734
2011-04-11,109.1120290305778
2011-04-12,109.27431089519169
2011-04-13,109.29618758946773
2011-04-14,109.80094762677413
2011-04-15,109.65092073659228
