,Index
2010-01-04,100.0
2010-01-04,100.0
2010-01-05,100.93226923953249
2010-01-06,100.70769536100092
2010-01-07,101.33617493271328
2010-01-08,101.64232520373615
2010-01-11,101.47829993185408
2010-01-12,101.58103615772372
2010-01-13,101.1861215021894
2010-01-14,101.68611001638298
2010-01-15,101.45797649355941
2010-01-19,101.85624471679519
2010-01-20,101.20806809345518
2010-01-21,100.63260884097014
2010-01-22,100.7607717917619
2010-01-25,101.2747313172827
2010-01-26,100.87974943090236
2010-01-27,100.72079634632762
2010-01-28,102.22618203529353
2010-01-29,100.98996311971253
2010-02-01,102.14548429795565
2010-02-02,102.41447655720977
2010-02-03,102.12607028735316
2010-02-04,102.09490734442741
2010-02-05,102.38967253007657
2010-02-08,101.8934940386001
2010-02-09,101.9090315780139
2010-02-10,102.31899139127873
2010-02-11,102.12851200996349
2010-02-12,102.23011198001342
2010-02-16,102.85831948755119
2010-02-17,102.73905545653386
2010-02-18,102.75366189981708
2010-02-19,103.04530177439332
2010-02-22,103.16991944056782
2010-02-23,102.39494122609061
2010-02-24,102.2578876386458
2010-02-25,102.14056032287807
2010-02-26,102.97569468999505
2010-03-01,102.89849468457419
2010-03-02,101.8002993984169
2010-03-03,101.7999510274492
2010-03-04,101.19891795333925
2010-03-05,102.36671152502412
2010-03-08,101.92841600879578
2010-03-09,101.44558034390366
2010-03-10,101.98067146423212
2010-03-11,101.3749480650843
2010-03-12,100.92084572386887
2010-03-15,100.8476385716184
2010-03-16,101.48759951072543
2010-03-17,101.18951500332915
2010-03-18,101.7243336682344
2010-03-19,102.01544274548912
2010-03-22,102.13562451367095
2010-03-23,101.81321307371184
2010-03-24,101.7179857994962
2010-03-25,102.1117094542474
2010-03-26,101.63890066234548
2010-03-29,102.44969740901996
2010-03-30,102.14969808293726
2010-03-31,102.32403942809464
2010-04-01,102.38287614228683
2010-04-05,102.59374154190775
2010-04-06,102.23931985845216
2010-04-07,102.15592359139094
2010-04-08,102.26338028014615
2010-04-09,102.60355983549563
2010-04-12,102.19791010680223
2010-04-13,102.16906747671044
2010-04-14,102.29705064961746
2010-04-15,102.43242599981077
2010-04-16,102.73660583320344
2010-04-19,102.19441855147659
2010-04-20,101.95044782501064
2010-04-21,102.3108955312729
2010-04-22,102.67243822609863
2010-04-23,101.29438337843169
2010-04-26,103.16650252868192
2010-04-27,102.15318890240312
2010-04-28,101.91979594475403
2010-04-29,100.89317509081434
2010-04-30,101.76757851902497
2010-05-03,101.0489290939366
2010-05-04,101.54161448781694
2010-05-05,102.60542889835057
2010-05-06,102.15130527775504
2010-05-07,103.13169974947454
2010-05-10,102.89312052339913
2010-05-11,102.210625750792
2010-05-12,102.747600769306
2010-05-13,102.64406895870245
2010-05-14,102.14452472630772
2010-05-17,102.4946503047332
2010-05-18,102.4744515147305
2010-05-19,103.05105042305746
2010-05-20,102.73957387340698
2010-05-21,103.7899894020281
2010-05-24,102.95107526247261
2010-05-25,102.98393417879974
2010-05-26,103.48370890516046
2010-05-27,104.0821737670824
2010-05-28,102.96788134688089
2010-06-01,103.39146737191427
2010-06-02,103.61750270478352
2010-06-03,103.4785874561332
2010-06-04,102.8231159686104
2010-06-07,102.43920579762394
2010-06-08,102.90535958978288
2010-06-09,102.5277267183598
2010-06-10,104.10110068421447
2010-06-11,103.87571418952848
2010-06-14,104.6096826350845
2010-06-15,105.64187394938831
2010-06-16,104.14306373413424
2010-06-17,103.55838360670154
2010-06-18,104.11004167885835
2010-06-21,104.19558038094775
2010-06-22,103.82506468935274
2010-06-23,103.07374224222772
2010-06-24,102.64754978394235
2010-06-25,102.21322911644707
2010-06-28,103.03628906735035
2010-06-29,101.57958466493373
2010-06-30,103.72770233983181
2010-07-01,103.13197858076762
2010-07-02,103.2392775176806
2010-07-06,103.10903533952094
2010-07-07,103.68583382351217
2010-07-08,104.15940524095492
2010-07-09,103.56739064825308
2010-07-12,103.29386417956523
2010-07-13,104.12295842488973
2010-07-14,104.44960760024756
2010-07-15,103.2216554680778
2010-07-16,102.9469993859328
2010-07-19,102.99100252169913
2010-07-20,103.21741966782612
2010-07-21,104.00955666120761
2010-07-22,104.19269396161187
2010-07-23,103.51480223272955
2010-07-26,103.69060038040108
2010-07-27,103.47840458479959
2010-07-28,103.4848580338215
2010-07-29,102.98031368677924
2010-07-30,103.70284262359195
2010-08-02,103.77652043143699
2010-08-03,104.04545613732849
2010-08-04,103.62882240134424
2010-08-05,103.35012853891901
2010-08-06,103.57234520400283
2010-08-09,103.48555172285965
2010-08-10,104.12921779009464
2010-08-11,103.18241639195122
2010-08-12,103.78136728516033
2010-08-13,103.94728809363399
2010-08-16,103.80689635745736
2010-08-17,104.15337580151206
2010-08-18,104.11141472245004
2010-08-19,103.15896416554759
2010-08-20,104.0281625724365
2010-08-23,104.09644291130317
2010-08-24,103.8286274506566
2010-08-25,104.03789779302905
2010-08-26,104.670098159752
2010-08-27,104.61723264595372
2010-08-30,104.67825735176098
2010-08-31,105.11980476305175
2010-09-01,105.02547845172019
2010-09-02,105.52507155347035
2010-09-03,104.64551889309685
2010-09-07,104.42256157347025
2010-09-08,105.34984202137842
2010-09-09,104.37641688254386
2010-09-10,105.33172975689783
2010-09-13,104.76266857319719
2010-09-14,104.46138856540269
2010-09-15,105.0778528795235
2010-09-16,104.55065755040309
2010-09-17,104.89212998070315
2010-09-20,104.86218432470416
2010-09-21,104.79954121252403
2010-09-22,105.43728768998493
2010-09-23,105.65940344679417
2010-09-24,103.86040893537577
2010-09-27,104.6009216825983
2010-09-28,104.20662535650888
2010-09-29,105.04823230488392
2010-09-30,104.61163725912854
2010-10-01,104.08989960159039
2010-10-04,104.92145866266249
2010-10-05,105.03465740770892
2010-10-06,105.30729846685706
2010-10-07,104.4678338986313
2010-10-08,105.21059016812913
2010-10-11,104.63553051115812
2010-10-12,104.81474179396686
2010-10-13,104.69529344083766
2010-10-14,104.43887225525097
2010-10-15,104.80850015419273
2010-10-18,104.5674620482561
2010-10-19,104.82335516827078
2010-10-20,104.45387013407914
2010-10-21,104.44102250799462
2010-10-22,103.99972264123836
2010-10-25,104.55492999395344
2010-10-26,104.99671961052213
2010-10-27,104.56353643268439
2010-10-28,104.50270191987327
2010-10-29,104.2367671806053
2010-11-01,105.02692336348427
2010-11-02,104.78133763408961
2010-11-03,104.51418074999954
2010-11-04,105.14501229225652
2010-11-05,105.13905309993652
2010-11-08,104.64476060631421
2010-11-09,104.79910560656374
2010-11-10,104.58032084178787
2010-11-11,104.86151812895406
2010-11-12,104.74876965268699
2010-11-15,104.58669244934627
2010-11-16,104.41806550756395
2010-11-17,103.64067118747528
2010-11-18,104.4378457015422
2010-11-19,104.03518447233719
2010-11-22,105.1831991250365
2010-11-23,105.20953154601685
2010-11-24,104.754532553079
2010-11-26,104.45153147470549
2010-11-29,105.58181721496523
2010-11-30,105.7203235950091
2010-12-01,106.05128776326823
2010-12-02,105.09289801234063
2010-12-03,105.42792838528383
2010-12-06,105.44805725340285
2010-12-07,105.63902843759529
2010-12-08,105.5494084560193
2010-12-09,104.71984409374637
2010-12-10,106.54859024481273
2010-12-13,105.11029271756783
2010-12-14,104.99765413999425
2010-12-15,104.9514792517311
2010-12-16,104.86804888934175
2010-12-17,105.13340354563567
2010-12-20,105.04640177801004
2010-12-21,104.37549696795179
2010-12-22,104.65532268168324
2010-12-23,104.76404766564659
2010-12-27,104.34859791363962
2010-12-28,104.53370512039135
2010-12-29,104.34603087282218
2010-12-30,104.27979183868204
2010-12-31,104.50796657700863
2011-01-03,103.41320487957184
2011-01-04,105.31223878400095
2011-01-05,104.18125005781997
2011-01-06,103.86999217881925
2011-01-07,103.68728650583317
2011-01-10,104.23065193753715
2011-01-11,103.91320494731153
2011-01-12,104.60112864771284
2011-01-13,104.71673129220682
2011-01-14,103.80723167697128
2011-01-18,105.3660933167022
2011-01-19,105.35351381423395
2011-01-20,104.41097486545421
2011-01-21,104.83077868493974
2011-01-24,104.98349946048455
2011-01-25,103.22769358212268
2011-01-26,104.35870185466804
2011-01-27,104.5726997251044
2011-01-28,105.18355447927102
2011-01-31,104.38960585567642
2011-02-01,104.11407778840832
2011-02-02,104.70386293293527
2011-02-03,104.97932401695692
2011-02-04,105.25899438212447
2011-02-07,104.70497312808229
2011-02-08,105.00827146149102
2011-02-09,105.0779682406534
2011-02-10,104.84190480221588
2011-02-11,104.7355027172122
2011-02-14,105.62372226814622
2011-02-15,104.77457945779796
2011-02-16,104.37611102040414
2011-02-17,104.72273341818664
2011-02-18,104.71304912180119
2011-02-22,105.0004308090411
2011-02-23,104.83135884144609
2011-02-24,105.1032109176566
2011-02-25,104.92028187675736
2011-02-28,104.97207468344043
2011-03-01,104.89616878621692
2011-03-02,104.62476406451574
2011-03-03,105.57784874029635
2011-03-04,105.04185859273727
2011-03-07,104.98289701928438
2011-03-08,104.98834326945563
2011-03-09,105.04597352314623
2011-03-10,105.44109206640088
2011-03-11,105.62220880286498
2011-03-14,105.47719677789777
2011-03-15,105.42764607183476
2011-03-16,105.49989669950278
2011-03-17,106.1084342513475
2011-03-18,105.55379773821055
2011-03-21,106.00826450718888
2011-03-22,105.26177711577745
2011-03-23,105.43163833823355
2011-03-24,105.68739839957901
2011-03-25,105.48775282581647
2011-03-28,105.5161318808504
2011-03-29,105.44475685640111
2011-03-30,105.41732415616077
2011-03-31,105.29672183764048
2011-04-01,105.6249316652243
2011-04-04,105.4170431226681
2011-04-05,104.64222535799355
2011-04-06,105.83504176410234
2011-04-07,105.26144131938514
2011-04-08,105.52803485779654
2011-04-11,105.67321523273884
2011-04-12,106.12740470057577
2011-04-13,105.56228407287637
2011-04-14,106.11096099700276
2011-04-15,104.76705991411474
2011-04-18,104.95643911623705
